nom_humed,region,comuna,tipo,poly_area,shape_area,cod_humed,FID,cut_reg,anomaly_pct,z_score,recent_mm,clim_mean_mm
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,2.54135497356,25400.002,,81795,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.600296393279,6000.002,,81796,05,199.6,2.17,218.0,72.77
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.890438201219,8900.001,,81797,05,199.6,2.17,218.0,72.77
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.02054421755,10199.9945,,81798,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,64.7452703611,647106.373447,,81799,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.750370275325,7500.00099999,,81800,05,199.6,2.17,218.0,72.77
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.680362404475,6800.001,,81801,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,42.6323607139,426094.35151,,81802,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.500246008052,4999.997,,81803,05,199.6,2.17,218.0,72.77
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.76094422353,17600.001,,81804,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.28069292179,12799.9995,,81805,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.459395467522,4591.47436888,,81806,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.6639685044,6635.99,,81807,05,203.9,2.18,243.6,80.17
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.72083981655,17200.0195,,81808,05,199.6,2.17,218.0,72.77
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,6.78363221009,67799.9865,,81809,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,2.01027292296,20091.8759688,,81810,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.520281878995,5199.9985,,81811,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.780422526581,7799.997,,81812,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,2.72146556855,27199.9995,,81813,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,2.56125485471,25600.0025,,81814,05,199.6,2.17,218.0,72.77
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.977364645239,9768.35709512,,81815,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,14.5661564389,145582.490261,,81816,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.570308565468,5699.99450001,,81817,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,4.59238021861,45899.99,,81818,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.52079218923,15200.0025,,81819,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.590322095742,5900.00449999,,81820,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,3.11162505484,31100.003,,81821,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.63034310098,6299.998,,81822,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.55084580805,15499.992,,81823,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,2.04107162849,20400.0005,,81824,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.12061001197,11200.0025,,81825,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.550289980591,5500.001,,81826,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.850479667385,8500.0035,,81827,05,203.9,2.18,243.6,80.17
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.259530001961,2593.88002666,,81828,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.836234647128,8357.76052735,,81829,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.50958447346,15087.5711253,,81830,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.57088679564,15700.001,,81831,05,203.9,2.18,243.6,80.17
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.720395900178,7200.00249999,,81832,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.900489691752,9000.00150001,,81833,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,2.01120230591,20100.8971443,,81834,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.930512750534,9299.99800002,,81835,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.268859022614,2687.10004128,,81836,05,203.9,2.18,243.6,80.17
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,2.54140371409,25399.997,,81837,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,11.4935949399,114875.196318,,81838,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.56084689679,15600.0005,,81839,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,2.80149950053,27999.999,,81840,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.19063170553,11900.0065,,81841,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.38070386201,13800.0015,,81842,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.88101235886,18800.007,,81843,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,2.81153558471,28100.0005,,81844,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.79946436804,17984.8735155,,81845,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.840440535299,8399.9985,,81846,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.750353591545,7500.00649999,,81847,05,199.6,2.17,218.0,72.77
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,2.22120523046,22199.997,,81848,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,2.4913648868,24900.0015,,81849,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.11055663804,11100.001,,81850,05,199.6,2.17,218.0,72.77
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.57026622843,5700.00449998,,81851,05,199.6,2.17,218.0,72.77
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.21065436398,12100.0,,81852,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,2.17100585619,21699.9830001,,81853,05,199.6,2.17,218.0,72.77
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,2.14113902984,21400.006,,81854,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,7.34374624081,73399.9975,,81855,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,3.19444371945,31926.9719261,,81856,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.16054171561,11600.0035,,81857,05,199.6,2.17,218.0,72.77
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.19062769772,11899.9975,,81858,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.83099509461,18299.9985,,81859,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.54072084722,15399.9835,,81860,05,199.6,2.17,218.0,72.77
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.620289580803,6199.9995,,81861,05,199.6,2.17,218.0,72.77
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.13057492011,11299.995,,81862,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.670361532492,6700.00399999,,81863,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.18059841217,11800.0045,,81864,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,4.61241981624,46100.0206226,,81865,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,3.42159378303,34200.0005,,81866,05,199.6,2.17,218.0,72.77
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,5.02275947057,50199.997,,81867,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.94107102209,19400.001,,81868,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.970496832681,9700.00549999,,81869,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,3.63170773052,36299.9915,,81870,05,199.6,2.17,218.0,72.77
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.878501982285,8780.59154732,,81871,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.560295364792,5600.0,,81872,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,2.61144475492,26100.005,,81873,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,2.02102679682,20200.0035,,81874,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.830445458897,8300.002,,81875,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.51027322901,5100.003,,81876,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.5908126729,15900.0005,,81877,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,3.13148352362,31300.0015,,81878,05,199.6,2.17,218.0,72.77
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,2.08111725812,20800.001,,81879,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.24066057571,12400.0045,,81880,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.780417128844,7799.99999999,,81881,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,2.59142050719,25900.0055,,81882,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,2.69147062968,26899.9955,,81883,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,4.64223786124,46400.003,,81884,05,199.6,2.17,218.0,72.77
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,8.97435872201,89700.011,,81885,05,199.6,2.17,218.0,72.77
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,2.34125408584,23399.9975,,81886,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,13.4277552456,134203.722929,,81887,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,2.4012759104,23999.9995,,81888,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.53028351997,5299.99650001,,81889,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.93045179251,9299.99950001,,81890,05,199.6,2.17,218.0,72.77
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,15.557954198,155500.0215,,81891,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.540276625759,5400.002,,81892,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.91028037956,19092.3007971,,81893,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.04057055131,10399.999,,81894,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.790426065955,7899.9985,,81895,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.21066397293,12099.9995,,81896,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.550291132556,5499.99899999,,81897,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.780340962367,7799.99399999,,81898,05,139.6,1.5,147.0,61.34
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.600307028222,6000.00849998,,81899,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,3.60176149096,36000.001,,81900,05,199.6,2.17,218.0,72.77
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.65085108774,16499.9985,,81901,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.24053553957,12400.0005,,81902,05,139.6,1.5,147.0,61.34
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.950491846722,9500.00250001,,81903,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.39289355008,13921.2784292,,81904,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.69597285837,6955.89961431,,81905,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,3.03161556971,30300.01,,81906,05,193.4,2.09,240.6,82.01
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.500266558802,4999.999,,81907,05,196.9,2.08,239.4,80.63
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.860446093038,8600.002,,81908,05,196.9,2.08,239.4,80.63
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.510266366168,5099.995,,81909,05,196.9,2.08,239.4,80.63
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.52084033015,15199.9985,,81910,05,196.9,2.08,239.4,80.63
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.990514571451,9899.99450001,,81911,05,196.9,2.08,239.4,80.63
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,6.46345131621,64600.004,,81912,05,196.9,2.08,239.4,80.63
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.740404341583,7400.00249999,,81913,05,196.9,2.08,239.4,80.63
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.31056434325,13100.004,,81914,05,150.0,1.58,147.0,58.8
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.63427999507,16333.7959824,,81915,05,196.9,2.08,239.4,80.63
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,2.84151870706,28400.009,,81916,05,196.9,2.08,239.4,80.63
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.04055839142,10400.001,,81917,05,196.9,2.08,239.4,80.63
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,4.1128297189,41105.6172637,,81918,05,196.9,2.08,239.4,80.63
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,1.04055048393,10400.002,,81919,05,196.9,2.08,239.4,80.63
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.763681317804,7632.60343611,,81920,05,196.9,2.08,239.4,80.63
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,0.830364724663,8299.98800004,,81921,05,150.0,1.58,147.0,58.8
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,4.51216065551,45100.0035,,81922,05,265.7,2.81,254.9,69.71
Sin información,Valparaíso,Los Andes,Humedal no asociado a límite urbano,2.33260412876,23313.6727125,,81923,05,196.9,2.08,239.4,80.63
